category_id,characteristic,total_items,sample_item_ids
793143032,характеристика: белый,5098,"20389056, 34827618, 20130445"
793143032,характеристика: ykk,5098,"20389056, 34827618, 20130445"
793143032,характеристика: 2 в,5098,"20389056, 34827618, 20130445"
793143032,Назначение: для защиты от общих производственных заг,5098,"20389056, 34827618, 20130445"
793143142,Размер: 55,9,"22312515, 35073165, 18115350"
793143142,Материал: а подкладки,9,"22312515, 35073165, 18115350"
793143142,Вид: основного сырья волокна в составе ткан,9,"22312515, 35073165, 18115350"
793143142,Вид: одежды с подворотом вид основного сыр,9,"22312515, 35073165, 18115350"
793143142,Цвет: темно-синий состав м,9,"22312515, 35073165, 18115350"
793143142,характеристика: синий,9,"22312515, 35073165, 18115350"
793143142,характеристика: proban,9,"22312515, 35073165, 18115350"
793143142,Материал: лента состав ткани,9,"22312515, 35073165, 18115350"
793143142,Вид: имости плотность материала 225 гр м2,9,"22312515, 35073165, 18115350"
793143142,характеристика: 335 г,9,"22312515, 35073165, 18115350"
793143142,характеристика: хлопок,9,"22312515, 35073165, 18115350"
793143142,Цвет: синий отделка,9,"22312515, 35073165, 18115350"
793143142,Цвет: черный половая прина,9,"22312515, 35073165, 18115350"
793143142,Цвет: черный р,9,"22312515, 35073165, 18115350"
793143142,характеристика: wpl,9,"22312515, 35073165, 18115350"
793299344,Вид: уальной защиты от падения с высоты стра,47,"34337696, 36621982, 36616104"
793299344,Вид: ы одежды специальной средства индивид,47,"34337696, 36621982, 36616104"
793299344,характеристика: сталь,47,"34337696, 36621982, 36616104"
793299344,характеристика: vnt,47,"34337696, 36621982, 36616104"
793299344,Материал: полиэфир гальванизированная ст,47,"34337696, 36621982, 36616104"
793299344,Материал: полиамид карабины,47,"34337696, 36621982, 36616104"
793299344,Вид: е книжки что позволяет заносить и хранит,47,"34337696, 36621982, 36616104"
793299344,характеристика: . м,47,"34337696, 36621982, 36616104"
793299344,характеристика: xxl,47,"34337696, 36621982, 36616104"
793299344,Вид: ы одежды включая форменную головных уб,47,"34337696, 36621982, 36616104"
793299344,характеристика: 56 мм,47,"34337696, 36621982, 36616104"
793299344,Материал: оцинкованная сталь,47,"34337696, 36621982, 36616104"
793299344,характеристика: 66 см,47,"34337696, 36621982, 36616104"
793299344,Вид: продукции базовая страховочная привяз,47,"34337696, 36621982, 36616104"
793299344,Цвет: овое распределение л,47,"34337696, 36621982, 36616104"
793300443,Вид: ы одежды специальной белье для спецод,62,"37134689, 37254537, 38513658"
793300443,Страна: производитель рос,62,"37134689, 37254537, 38513658"
793300443,Тип: ткани основного материала хлопок цвет,62,"37134689, 37254537, 38513658"
793300443,Производитель: россия тип ткани основного мат,62,"37134689, 37254537, 38513658"
793300443,Изготовлен: ы из трикотажного полотна с эл,62,"37134689, 37254537, 38513658"
793300443,характеристика: хлопок,62,"37134689, 37254537, 38513658"
793300443,Цвет: черный плотность тка,62,"37134689, 37254537, 38513658"
793300443,Вид: продукции товары вид товаров одежд,62,"37134689, 37254537, 38513658"
793300443,Вид: ы одежды включая форменную головных уб,62,"37134689, 37254537, 38513658"
793300443,характеристика: черный,62,"37134689, 37254537, 38513658"
793300443,Цвет: черный размер рост,62,"37134689, 37254537, 38513658"
793300443,Нет: вид белья нательного компле,62,"37134689, 37254537, 38513658"
793300443,Нет: цвет черный вид продукции,62,"37134689, 37254537, 38513658"
793300443,характеристика: raschel,62,"37134689, 37254537, 38513658"
793300443,Цвет: серый меланж размер,62,"37134689, 37254537, 38513658"
793300662,характеристика: 93 м,49,"38286827, 38286879, 38513662"
793300662,характеристика: 5 па,49,"38286827, 38286879, 38513662"
793300662,характеристика: .см,49,"38286827, 38286879, 38513662"
793300662,Вид: е треугольника внизу локтевых швов закры,49,"38286827, 38286879, 38513662"
793300662,Вид: имости из световозвращающего материал,49,"38286827, 38286879, 38513662"
793300662,Материал: а позволяют сделать человека з,49,"38286827, 38286879, 38513662"
793300662,Цвет: васильковый силуэт,49,"38286827, 38286879, 38513662"
793300662,Цвет: темно-синий отделка,49,"38286827, 38286879, 38513662"
793300662,Материал: у товара,49,"38286827, 38286879, 38513662"
793300662,характеристика: красный,49,"38286827, 38286879, 38513662"
793300662,характеристика: синий,49,"38286827, 38286879, 38513662"
793300662,Тип: ом россия производственно-внедренческое,49,"38286827, 38286879, 38513662"
793300662,Вид: ы одежды включая форменную головных уб,49,"38286827, 38286879, 38513662"
793300662,Цвет: васильковый россия п,49,"38286827, 38286879, 38513662"
793300662,Цвет: трикотажа,49,"38286827, 38286879, 38513662"
793300772,Вид: ы одежды специальной средства защиты,8,"37786805, 33192170, 37979479"
793300772,Цвет: серый с черным вид п,8,"37786805, 33192170, 37979479"
793300772,Вид: продукции товары виды одежды включая,8,"37786805, 33192170, 37979479"
793300772,Цвет: черный размер универ,8,"37786805, 33192170, 37979479"
793300772,Вид: средства защиты ног наколенники матер,8,"37786805, 33192170, 37979479"
793300772,характеристика: gelenk-top,8,"37786805, 33192170, 37979479"
793300772,Назначение: для защиты работников горнодобывающей и,8,"37786805, 33192170, 37979479"
793300772,Изготовлен: а из специальной полиуретаново,8,"37786805, 33192170, 37979479"
793300772,характеристика: серый,8,"37786805, 33192170, 37979479"
793300772,Страна: производства росс,8,"37786805, 33192170, 37979479"
793300772,Вид: ы одежды включая форменную головных уб,8,"37786805, 33192170, 37979479"
793300772,Материал: корпуса,8,"37786805, 33192170, 37979479"
793300772,Материал: изделия,8,"37786805, 33192170, 37979479"
793300772,Размер: 47,8,"37786805, 33192170, 37979479"
793300772,характеристика: германия,8,"37786805, 33192170, 37979479"
793303632,характеристика: 3,7,"20217238, 38291250, 16735950"
793303632,Тип: крышки флип-топ с пластиковым контрол,7,"20217238, 38291250, 16735950"
793303632,Назначение: эффективно восстанавливает кожу рук лица,7,"20217238, 38291250, 16735950"
793303632,Вид: восстанавливающий регенерирующий крем ма,7,"20217238, 38291250, 16735950"
793303632,Вид: крем защитный гидрофобного действия масс,7,"20217238, 38291250, 16735950"
793303632,Назначение: предназначен для защиты кожи от водораст,7,"20217238, 38291250, 16735950"
793303632,характеристика: garda,7,"20217238, 38291250, 16735950"
793303632,Вид: уальной защиты кожи время действия не,7,"20217238, 38291250, 16735950"
793303632,Вид: косметических средств средства для ин,7,"20217238, 38291250, 16735950"
793303632,Тип: средства защита от пониженных темпера,7,"20217238, 38291250, 16735950"
793303632,Вид: уальной защиты кожи наличие ароматизатор,7,"20217238, 38291250, 16735950"
793303632,Назначение: предназначена для быстрой ежедневной очи,7,"20217238, 38291250, 16735950"
793303632,Вид: очищающая паста с натуральными абразивны,7,"20217238, 38291250, 16735950"
793303632,Вид: продукции товары вид товаров косме,7,"20217238, 38291250, 16735950"
793303632,Тип: средства гидрофильного действия гидр,7,"20217238, 38291250, 16735950"
793315402,Цвет: зеленый модель,37,"23707095, 20216681, 16699763"
793315402,характеристика: зеленый,37,"23707095, 20216681, 16699763"
793315402,характеристика: хлопок,37,"23707095, 20216681, 16699763"
793315402,Назначение: специальное двухслойное термобелье разра,37,"23707095, 20216681, 16699763"
793315402,Материал: а поддерживается комфортная те,37,"23707095, 20216681, 16699763"
793315402,характеристика: island,37,"23707095, 20216681, 16699763"
793315402,характеристика: cup,37,"23707095, 20216681, 16699763"
793315402,Назначение: для действий средней активности при ноше,37,"23707095, 20216681, 16699763"
793315402,Цвет: черный модель,37,"23707095, 20216681, 16699763"
793315402,характеристика: шерсть,37,"23707095, 20216681, 16699763"
793315402,Цвет: зеленый размер рост,37,"23707095, 20216681, 16699763"
793315402,характеристика: черный,37,"23707095, 20216681, 16699763"
793315402,характеристика: .м,37,"23707095, 20216681, 16699763"
793315402,характеристика: россия,37,"23707095, 20216681, 16699763"
793315842,Цвет: серый отделка,5,"1412450, 1412553, 37175727"
793315842,характеристика: красный,5,"1412450, 1412553, 37175727"
793315842,характеристика: серый,5,"1412450, 1412553, 37175727"
793315842,характеристика: россия,5,"1412450, 1412553, 37175727"
793315844,Материал: ов демисезонные воротник,29,"38950949, 37133024, 37133026"
793315844,характеристика: 4 а,29,"38950949, 37133024, 37133026"
793315844,Цвет: черно-синий размер р,29,"38950949, 37133024, 37133026"
793315844,Цвет: темно - синий вид ку,29,"38950949, 37133024, 37133026"
793315844,характеристика: .м,29,"38950949, 37133024, 37133026"
793315844,Вид: курток из текстильных материалов курт,29,"38950949, 37133024, 37133026"
793315844,Материал: ов вид товаров,29,"38950949, 37133024, 37133026"
793315844,Вид: продукции товары вид курток для взрос,29,"38950949, 37133024, 37133026"
793315844,Материал: ов,29,"38950949, 37133024, 37133026"
793315844,характеристика: синий,29,"38950949, 37133024, 37133026"
793315844,Материал: ов демисезонные наличие логоти,29,"38950949, 37133024, 37133026"
793315844,Цвет: черно-синий россия п,29,"38950949, 37133024, 37133026"
793315844,характеристика: россия,29,"38950949, 37133024, 37133026"
793315844,Тип: ом россия производственно-внедренческое,29,"38950949, 37133024, 37133026"
793316172,Материал: ов зимние капюшон,56,"35085995, 33958761, 28089163"
793316172,Назначение: для защиты от пониженных температур отде,56,"35085995, 33958761, 28089163"
793316172,Цвет: основной,56,"35085995, 33958761, 28089163"
793316172,Вид: курток из текстильных материалов курт,56,"35085995, 33958761, 28089163"
793316172,Материал: ов,56,"35085995, 33958761, 28089163"
793316172,характеристика: серый,56,"35085995, 33958761, 28089163"
793316172,Цвет: серый отделка,56,"35085995, 33958761, 28089163"
793316172,Материал: ов вид товаров,56,"35085995, 33958761, 28089163"
793316172,Вид: курток для взрослых куртки для взросл,56,"35085995, 33958761, 28089163"
793316172,характеристика: lt-membrane,56,"35085995, 33958761, 28089163"
793316172,характеристика: красный,56,"35085995, 33958761, 28089163"
793316172,Вид: продукции товары вид курток для взрос,56,"35085995, 33958761, 28089163"
793316172,характеристика: 3 шт,56,"35085995, 33958761, 28089163"
793316172,характеристика: .м,56,"35085995, 33958761, 28089163"
793316172,характеристика: . па,56,"35085995, 33958761, 28089163"
793316282,характеристика: 3 шт,9,"20497409, 20496309, 34078351"
793316282,Вид: курток с верхом из меха куртки для вз,9,"20497409, 20496309, 34078351"
793316282,Назначение: для защиты от пониженных температур возд,9,"20497409, 20496309, 34078351"
793316282,Вид: курток для взрослых куртки для взросл,9,"20497409, 20496309, 34078351"
793316282,Цвет: черный подкладка,9,"20497409, 20496309, 34078351"
793316282,Материал: опушки капюшона,9,"20497409, 20496309, 34078351"
793316282,характеристика: .м,9,"20497409, 20496309, 34078351"
793316282,характеристика: teflon,9,"20497409, 20496309, 34078351"
793316282,характеристика: оранжевый,9,"20497409, 20496309, 34078351"
793316282,характеристика: dupont,9,"20497409, 20496309, 34078351"
793316282,Цвет: темно-серый модель,9,"20497409, 20496309, 34078351"
793316282,характеристика: серый,9,"20497409, 20496309, 34078351"
793316282,Цвет: темно-серый сигнальн,9,"20497409, 20496309, 34078351"
793316282,Вид: ы одежды включая форменную головных уб,9,"20497409, 20496309, 34078351"
793316282,Вид: продукции товары вид курток для взрос,9,"20497409, 20496309, 34078351"
793316613,Вид: головных уборов шапки вид шапок ша,46,"38291266, 35634422, 34533530"
793316613,Материал: утеплителя,46,"38291266, 35634422, 34533530"
793316613,Размер: 55,46,"38291266, 35634422, 34533530"
793316613,характеристика: синий,46,"38291266, 35634422, 34533530"
793316613,Изготовлен: о в соответствии,46,"38291266, 35634422, 34533530"
793316613,характеристика: event,46,"38291266, 35634422, 34533530"
793316613,характеристика: skydd,46,"38291266, 35634422, 34533530"
793316613,характеристика: 62 в,46,"38291266, 35634422, 34533530"
793316613,характеристика: хлопок,46,"38291266, 35634422, 34533530"
793316613,Цвет: синий модель,46,"38291266, 35634422, 34533530"
793316613,Наличие: изготовлено в соответствии,46,"38291266, 35634422, 34533530"
793316613,Цвет: черный модель,46,"38291266, 35634422, 34533530"
793316613,Цвет: синий вид размера,46,"38291266, 35634422, 34533530"
793316613,Вид: ы одежды включая форменную головных уб,46,"38291266, 35634422, 34533530"
793316613,Материал: трикотажное полотно подкладка,46,"38291266, 35634422, 34533530"
793334322,Вид: бельевого изделия термобелье плотност,12,"35422744, 38164608, 38164418"
793334322,Вид: ы спортивной одежды для взрослых бель,12,"35422744, 38164608, 38164418"
793334322,Назначение: специальное двухслойное термобелье разра,12,"35422744, 38164608, 38164418"
793334322,Материал: а поддерживается комфортная те,12,"35422744, 38164608, 38164418"
793334322,характеристика: island,12,"35422744, 38164608, 38164418"
793334322,характеристика: cup,12,"35422744, 38164608, 38164418"
793334322,Цвет: черный вид продукции,12,"35422744, 38164608, 38164418"
793334322,характеристика: хлопок,12,"35422744, 38164608, 38164418"
793334322,Вид: продукции товары вид товаров одежд,12,"35422744, 38164608, 38164418"
793334322,Вид: ы одежды включая форменную головных уб,12,"35422744, 38164608, 38164418"
793334322,характеристика: черный,12,"35422744, 38164608, 38164418"
793334322,характеристика: . а,12,"35422744, 38164608, 38164418"
793334322,характеристика: шерсть,12,"35422744, 38164608, 38164418"
793334322,Цвет: черный вид размера,12,"35422744, 38164608, 38164418"
793334322,Размер: 88,12,"35422744, 38164608, 38164418"
793341142,Вид: ы джемперов свитеров для взрослых дже,10,"28873465, 28874561, 28867851"
793341142,характеристика: шерсть,10,"28873465, 28874561, 28867851"
793341142,Вид: ы одежды включая форменную головных уб,10,"28873465, 28874561, 28867851"
793341142,Цвет: черный виды джемперо,10,"28873465, 28874561, 28867851"
793341142,Цвет: черный вид товаров,10,"28873465, 28874561, 28867851"
793341142,характеристика: черный,10,"28873465, 28874561, 28867851"
793341142,Цвет: черный модель,10,"28873465, 28874561, 28867851"
793341142,Цвет: черный виды одежды,10,"28873465, 28874561, 28867851"
793341142,Цвет: черный размер рост,10,"28873465, 28874561, 28867851"
793347084,Материал: ов для защиты от внешних возде,136,"37432574, 34337699, 38007019"
793347084,Вид: средств защиты рук перчатки из полиме,136,"37432574, 34337699, 38007019"
793347084,Вид: ы одежды специальной средства защиты,136,"37432574, 34337699, 38007019"
793347084,Материал: основы,136,"37432574, 34337699, 38007019"
793347084,Материал: покрытия,136,"37432574, 34337699, 38007019"
793347084,Материал: перчаток,136,"37432574, 34337699, 38007019"
793347084,Вид: ы одежды включая форменную головных уб,136,"37432574, 34337699, 38007019"
793347084,Изготовлен: ия,136,"37432574, 34337699, 38007019"
793347084,Вид: внутреннего покрытия хлопковое напыле,136,"37432574, 34337699, 38007019"
793347084,Назначение: работы с замасленными и мелкими деталями,136,"37432574, 34337699, 38007019"
793347084,Вид: продукции товары вид товаров одежд,136,"37432574, 34337699, 38007019"
793347084,характеристика: китай,136,"37432574, 34337699, 38007019"
793347084,характеристика: sky,136,"37432574, 34337699, 38007019"
793347084,характеристика: ansell,136,"37432574, 34337699, 38007019"
793347084,характеристика: 9 в,136,"37432574, 34337699, 38007019"
793347963,Вид: средств защиты рук перчатки трикотажн,79,"36102468, 18151108, 33191840"
793347963,Материал: перчаток,79,"36102468, 18151108, 33191840"
793347963,Вид: ы одежды специальной средства защиты,79,"36102468, 18151108, 33191840"
793347963,Назначение: для защиты рук от механических воздейств,79,"36102468, 18151108, 33191840"
793347963,характеристика: пвх,79,"36102468, 18151108, 33191840"
793347963,Материал: основы,79,"36102468, 18151108, 33191840"
793347963,Материал: покрытия,79,"36102468, 18151108, 33191840"
793347963,Изготовлен: ы из,79,"36102468, 18151108, 33191840"
793347963,характеристика: хлопок,79,"36102468, 18151108, 33191840"
793347963,Цвет: трикотажного полотна,79,"36102468, 18151108, 33191840"
793347963,Вид: ы одежды включая форменную головных уб,79,"36102468, 18151108, 33191840"
793347963,характеристика: ansell,79,"36102468, 18151108, 33191840"
793347963,характеристика: 98 м,79,"36102468, 18151108, 33191840"
793347963,Изготовлен: ы из комбинированного сырья,79,"36102468, 18151108, 33191840"
793347963,характеристика: antistatic,79,"36102468, 18151108, 33191840"
793347964,Вид: средств защиты рук рукавицы краги для,21,"37478832, 34797144, 37432882"
793347964,Вид: ы одежды специальной средства защиты,21,"37478832, 34797144, 37432882"
793347964,Материал: подкладки,21,"37478832, 34797144, 37432882"
793347964,характеристика: jamboo,21,"37478832, 34797144, 37432882"
793347964,Назначение: для сварочных работ всех видов работ с р,21,"37478832, 34797144, 37432882"
793347964,Материал: изделия,21,"37478832, 34797144, 37432882"
793347964,Вид: ы одежды включая форменную головных уб,21,"37478832, 34797144, 37432882"
793347964,характеристика: коричневый,21,"37478832, 34797144, 37432882"
793347964,характеристика: kevlar,21,"37478832, 34797144, 37432882"
793347964,Вид: продукции товары вид товаров одежд,21,"37478832, 34797144, 37432882"
793347964,Цвет: бежево-коричневый цв,21,"37478832, 34797144, 37432882"
793347964,Вид: утеплителя тинсулейт 3м вид продукц,21,"37478832, 34797144, 37432882"
793347964,Нет: необходимости снимать рукавицы,21,"37478832, 34797144, 37432882"
793347964,характеристика: 36 см,21,"37478832, 34797144, 37432882"
793347964,характеристика: 4 мм,21,"37478832, 34797144, 37432882"
793348072,Вид: ы брюк джинсов для взрослых брюки для,286,"34776484, 35186990, 18308073"
793348072,характеристика: хлопок,286,"34776484, 35186990, 18308073"
793348072,характеристика: .м,286,"34776484, 35186990, 18308073"
793348072,Назначение: для защиты от общих производственных заг,286,"34776484, 35186990, 18308073"
793348072,Цвет: светло-серый пояс,286,"34776484, 35186990, 18308073"
793348072,характеристика: серый,286,"34776484, 35186990, 18308073"
793348072,характеристика: 245 г,286,"34776484, 35186990, 18308073"
793348072,Назначение: не является медицинским изделием плотнос,286,"34776484, 35186990, 18308073"
793348072,характеристика: розовый,286,"34776484, 35186990, 18308073"
793348072,Вид: ы одежды включая форменную головных уб,286,"34776484, 35186990, 18308073"
793348072,Материал: а состав,286,"34776484, 35186990, 18308073"
793348072,Вид: продукции товары вид товаров одежд,286,"34776484, 35186990, 18308073"
793348072,Цвет: серый цвет отделки,286,"34776484, 35186990, 18308073"
793348072,Цвет: темно-серый модель,286,"34776484, 35186990, 18308073"
793348072,характеристика: синий,286,"34776484, 35186990, 18308073"
793348073,Материал: перчаток,5,"37435896, 36968500, 38019641"
793348073,Вид: средств защиты рук перчатки швейные д,5,"37435896, 36968500, 38019641"
793348073,характеристика: defender,5,"37435896, 36968500, 38019641"
793348073,Вид: ы одежды специальной средства защиты,5,"37435896, 36968500, 38019641"
793348073,характеристика: пвх,5,"37435896, 36968500, 38019641"
793348073,характеристика: кожа,5,"37435896, 36968500, 38019641"
793348073,Цвет: белый количество,5,"37435896, 36968500, 38019641"
793348073,характеристика: velcro,5,"37435896, 36968500, 38019641"
793348073,Тип: манжеты велькро velcro цвет черн,5,"37435896, 36968500, 38019641"
793348073,Длина: 23,5,"37435896, 36968500, 38019641"
793348073,характеристика: китай,5,"37435896, 36968500, 38019641"
793348073,Цвет: черный с желтой отде,5,"37435896, 36968500, 38019641"
793348073,характеристика: vibe,5,"37435896, 36968500, 38019641"
793348073,Вид: продукции товары вид товаров одежд,5,"37435896, 36968500, 38019641"
793348073,Вид: ы одежды включая форменную головных уб,5,"37435896, 36968500, 38019641"
793348842,Наличие: карманов накладные боковые,20,"35055135, 35055165, 35055154"
793348842,Цвет: темно-синий цвет отд,20,"35055135, 35055165, 35055154"
793348842,характеристика: . а,20,"35055135, 35055165, 35055154"
793348842,характеристика: оранжевый,20,"35055135, 35055165, 35055154"
793348842,характеристика: синий,20,"35055135, 35055165, 35055154"
793348842,Вид: ы одежды специальной халаты производс,20,"35055135, 35055165, 35055154"
793348842,характеристика: tencel,20,"35055135, 35055165, 35055154"
793348842,Цвет: белый вид продукции,20,"35055135, 35055165, 35055154"
793348842,характеристика: белый,20,"35055135, 35055165, 35055154"
793348842,Вид: продукции товары вид товаров одежд,20,"35055135, 35055165, 35055154"
793348842,Вид: ы одежды включая форменную головных уб,20,"35055135, 35055165, 35055154"
793348842,характеристика: россия,20,"35055135, 35055165, 35055154"
793348842,Размер: 92,20,"35055135, 35055165, 35055154"
793357683,Вид: застежки на пуговицы плотность ткани,13,"28463712, 33810707, 33812131"
793357683,характеристика: хлопок,13,"28463712, 33810707, 33812131"
793357683,Цвет: белый модель,13,"28463712, 33810707, 33812131"
793357683,характеристика: .м,13,"28463712, 33810707, 33812131"
793357683,характеристика: белый,13,"28463712, 33810707, 33812131"
793357683,Цвет: бирюзовый модель,13,"28463712, 33810707, 33812131"
793357683,Вид: рубашек сорочек для взрослых блузки,13,"28463712, 33810707, 33812131"
793357683,Цвет: сильвер,13,"28463712, 33810707, 33812131"
793357683,Цвет: серый вид продукции,13,"28463712, 33810707, 33812131"
793357683,Вид: основного сырья волокна в составе ткан,13,"28463712, 33810707, 33812131"
793357683,характеристика: 2 м,13,"28463712, 33810707, 33812131"
793357683,характеристика: серый,13,"28463712, 33810707, 33812131"
793357683,Вид: продукции товары вид товаров одежд,13,"28463712, 33810707, 33812131"
793357683,Вид: ы одежды включая форменную головных уб,13,"28463712, 33810707, 33812131"
793357683,характеристика: россия,13,"28463712, 33810707, 33812131"
793357687,характеристика: хлопок,52,"33809828, 35096264, 38512452"
793357687,Вид: застежки на пуговицы воротник отло,52,"33809828, 35096264, 38512452"
793357687,Вид: рубашек сорочек для взрослых сорочк,52,"33809828, 35096264, 38512452"
793357687,Цвет: синяя модель,52,"33809828, 35096264, 38512452"
793357687,Цвет: белый модель,52,"33809828, 35096264, 38512452"
793357687,характеристика: белый,52,"33809828, 35096264, 38512452"
793357687,Цвет: черный размер рост,52,"33809828, 35096264, 38512452"
793357687,Вид: продукции товары вид товаров одежд,52,"33809828, 35096264, 38512452"
793357687,Вид: ы одежды включая форменную головных уб,52,"33809828, 35096264, 38512452"
793357687,характеристика: 2 в,52,"33809828, 35096264, 38512452"
793357687,Цвет: черный вид продукции,52,"33809828, 35096264, 38512452"
793357687,характеристика: синий,52,"33809828, 35096264, 38512452"
793357687,Цвет: зеленый плотность,52,"33809828, 35096264, 38512452"
793357687,Цвет: васильковый вид прод,52,"33809828, 35096264, 38512452"
793357687,характеристика: россия,52,"33809828, 35096264, 38512452"
793357691,Размер: 54-62,49,"38036212, 34293312, 38001452"
793357691,Вид: ы уборов головных летних демисезонных,49,"38036212, 34293312, 38001452"
793357691,характеристика: хлопок,49,"38036212, 34293312, 38001452"
793357691,характеристика: 62 в,49,"38036212, 34293312, 38001452"
793357691,характеристика: синий,49,"38036212, 34293312, 38001452"
793357691,Вид: ы одежды включая форменную головных уб,49,"38036212, 34293312, 38001452"
793357691,Вид: продукции товары вид товаров одежд,49,"38036212, 34293312, 38001452"
793357691,Цвет: темно-синий вид прод,49,"38036212, 34293312, 38001452"
793357691,Материал: основы,49,"38036212, 34293312, 38001452"
793357691,характеристика: 62 м,49,"38036212, 34293312, 38001452"
793357691,характеристика: серый,49,"38036212, 34293312, 38001452"
793357691,характеристика: 59 см,49,"38036212, 34293312, 38001452"
793357691,Цвет: морская волна с бирю,49,"38036212, 34293312, 38001452"
793357691,характеристика: 2 а,49,"38036212, 34293312, 38001452"
793357691,Цвет: белый описание,49,"38036212, 34293312, 38001452"
793357705,характеристика: ffp2,51,"37132904, 18311810, 1462708"
793357705,Вид: ы одежды специальной респираторы моде,51,"37132904, 18311810, 1462708"
793357705,характеристика: unix,51,"37132904, 18311810, 1462708"
793357705,Цвет: товара,51,"37132904, 18311810, 1462708"
793357705,характеристика: силикон,51,"37132904, 18311810, 1462708"
793357705,Вид: ы одежды включая форменную головных уб,51,"37132904, 18311810, 1462708"
793357705,Вид: полумаска фильтрующая респиратор класс,51,"37132904, 18311810, 1462708"
793357705,Вид: продукции товары вид товаров одежд,51,"37132904, 18311810, 1462708"
793357705,характеристика: mfa,51,"37132904, 18311810, 1462708"
793357705,Тип: защиты ffp2 тип респиратора неформ,51,"37132904, 18311810, 1462708"
793357705,характеристика: aura,51,"37132904, 18311810, 1462708"
793357705,Назначение: для защиты органов дыхания от высоко- и,51,"37132904, 18311810, 1462708"
793357705,Материал: лицевой части,51,"37132904, 18311810, 1462708"
793357705,характеристика: турция,51,"37132904, 18311810, 1462708"
793357705,характеристика: 3м,51,"37132904, 18311810, 1462708"
793358153,характеристика: termotrek,56,"34337698, 38137201, 35680270"
793358153,Вид: средств защиты головы лица глаз органа с,56,"34337698, 38137201, 35680270"
793358153,характеристика: rapid,56,"34337698, 38137201, 35680270"
793358153,Материал: изготовления,56,"34337698, 38137201, 35680270"
793358153,характеристика: 65 см,56,"34337698, 38137201, 35680270"
793358153,характеристика: favori,56,"34337698, 38137201, 35680270"
793358153,Вид: ы одежды специальной средства защиты,56,"34337698, 38137201, 35680270"
793358153,Материал: корпуса,56,"34337698, 38137201, 35680270"
793358153,Материал: оголовья,56,"34337698, 38137201, 35680270"
793358153,характеристика: белый,56,"34337698, 38137201, 35680270"
793358153,характеристика: uvex,56,"34337698, 38137201, 35680270"
793358153,характеристика: . в,56,"34337698, 38137201, 35680270"
793358153,характеристика: текстиль,56,"34337698, 38137201, 35680270"
793358153,характеристика: рф,56,"34337698, 38137201, 35680270"
793358153,Цвет: белый модель,56,"34337698, 38137201, 35680270"
793358157,Цвет: линз,50,"34773780, 34640818, 1426391"
793358157,Материал: линзы,50,"34773780, 34640818, 1426391"
793358157,характеристика: supravision,50,"34773780, 34640818, 1426391"
793358157,Вид: средств защиты головы лица глаз органа с,50,"34773780, 34640818, 1426391"
793358157,характеристика: uvex,50,"34773780, 34640818, 1426391"
793358157,Вид: ы одежды специальной средства защиты,50,"34773780, 34640818, 1426391"
793358157,характеристика: univet,50,"34773780, 34640818, 1426391"
793358157,Цвет: оправы,50,"34773780, 34640818, 1426391"
793358157,характеристика: strongglass,50,"34773780, 34640818, 1426391"
793358157,характеристика: 45 м,50,"34773780, 34640818, 1426391"
793358157,характеристика: . в,50,"34773780, 34640818, 1426391"
793358157,характеристика: германия,50,"34773780, 34640818, 1426391"
793358157,Вид: прочего инвентаря очки защита от запо,50,"34773780, 34640818, 1426391"
793358157,характеристика: super,50,"34773780, 34640818, 1426391"
793358157,характеристика: panorama,50,"34773780, 34640818, 1426391"
793358161,характеристика: 365 г,15,"38462742, 22257513, 34636416"
793358161,Назначение: подшлемника для защиты головы органов,15,"38462742, 22257513, 34636416"
793358161,Цвет: лицевая сторона,15,"38462742, 22257513, 34636416"
793358161,Материал: флис,15,"38462742, 22257513, 34636416"
793358161,Вид: средств защиты головы лица глаз органа с,15,"38462742, 22257513, 34636416"
793358161,Размер: 54,15,"38462742, 22257513, 34636416"
793358161,Вид: ы одежды специальной средства защиты,15,"38462742, 22257513, 34636416"
793358161,характеристика: синий,15,"38462742, 22257513, 34636416"
793358161,Вид: защитного свойства подшлемника от бры,15,"38462742, 22257513, 34636416"
793358161,Тип: средства защиты головы подшлемник мод,15,"38462742, 22257513, 34636416"
793358161,характеристика: . л,15,"38462742, 22257513, 34636416"
793358161,характеристика: 59 м,15,"38462742, 22257513, 34636416"
793358161,характеристика: черный,15,"38462742, 22257513, 34636416"
793358161,характеристика: хлопок,15,"38462742, 22257513, 34636416"
793358161,Вид: основного сырья волокна в составе ткан,15,"38462742, 22257513, 34636416"
793358163,характеристика: snr,17,"34880067, 37307785, 34135939"
793358163,Вид: средств защиты головы лица глаз органа с,17,"34880067, 37307785, 34135939"
793358163,Вид: ы одежды специальной средства защиты,17,"34880067, 37307785, 34135939"
793358163,характеристика: пластик,17,"34880067, 37307785, 34135939"
793358163,Изготовлен: ы из абс-пластика устойчивы к,17,"34880067, 37307785, 34135939"
793358163,Назначение: предназначены для снижения уровня шума ц,17,"34880067, 37307785, 34135939"
793358163,Вид: оголовья складное вид прочего инвента,17,"34880067, 37307785, 34135939"
793358163,Изготовлен: ы из прочного абс-пластика уст,17,"34880067, 37307785, 34135939"
793358163,характеристика: peltor,17,"34880067, 37307785, 34135939"
793358163,характеристика: optime,17,"34880067, 37307785, 34135939"
793358163,характеристика: verishield,17,"34880067, 37307785, 34135939"
